id,date,first_visit,revenue
417,2024-07-01,2020-05-03,25
417,2024-07-10,2020-05-03,25
417,2024-10-07,2020-05-03,60
417,2024-02-10,2020-05-03,35
418,2020-02-16,2020-02-16,40
418,2020-04-01,2020-02-16,30
418,2020-05-17,2020-02-16,60
418,2021-09-09,2020-02-16,15
418,2021-05-02,2020-02-16,45
418,2021-05-07,2020-02-16,45
418,2021-07-24,2020-02-16,60
418,2022-07-26,2020-02-16,15
418,2022-06-13,2020-02-16,25
418,2022-08-09,2020-02-16,60
418,2022-06-12,2020-02-16,40
418,2023-09-08,2020-02-16,30
418,2023-09-07,2020-02-16,35
418,2023-01-11,2020-02-16,55
418,2023-10-04,2020-02-16,60
418,2024-06-09,2020-02-16,55
418,2024-08-27,2020-02-16,40
418,2024-07-18,2020-02-16,15
419,2020-03-16,2020-01-16,40
419,2020-08-11,2020-01-16,20
419,2020-01-16,2020-01-16,45
419,2020-06-02,2020-01-16,20
419,2020-05-25,2020-01-16,20
419,2020-04-02,2020-01-16,50
419,2020-06-18,2020-01-16,50
419,2020-07-05,2020-01-16,35
419,2020-11-14,2020-01-16,40
419,2020-09-08,2020-01-16,45
419,2020-08-06,2020-01-16,55
419,2020-06-09,2020-01-16,45
419,2020-05-06,2020-01-16,55
419,2020-01-21,2020-01-16,35
419,2020-05-17,2020-01-16,15
419,2020-09-08,2020-01-16,30
419,2020-05-03,2020-01-16,45
419,2020-06-12,2020-01-16,20
419,2020-04-13,2020-01-16,55
419,2021-02-17,2020-01-16,20
419,2021-03-19,2020-01-16,15
419,2021-05-18,2020-01-16,35
419,2021-07-18,2020-01-16,20
419,2021-01-27,2020-01-16,40
419,2021-08-04,2020-01-16,20
419,2021-07-02,2020-01-16,40
419,2021-06-24,2020-01-16,40
419,2021-05-05,2020-01-16,60
419,2021-06-17,2020-01-16,20
419,2021-03-22,2020-01-16,20
419,2021-02-07,2020-01-16,40
419,2021-04-16,2020-01-16,55
419,2021-08-01,2020-01-16,30
419,2021-07-12,2020-01-16,60
419,2021-06-19,2020-01-16,30
419,2021-07-09,2020-01-16,20
419,2021-07-16,2020-01-16,30
419,2021-04-07,2020-01-16,60
419,2021-02-15,2020-01-16,45
419,2021-10-12,2020-01-16,30
419,2022-07-23,2020-01-16,40
419,2022-07-10,2020-01-16,35
419,2022-08-16,2020-01-16,45
419,2022-10-19,2020-01-16,25
419,2022-04-10,2020-01-16,25
419,2022-07-26,2020-01-16,35
419,2022-07-21,2020-01-16,30
419,2022-03-04,2020-01-16,35
419,2022-06-27,2020-01-16,15
419,2022-02-21,2020-01-16,30
419,2022-03-08,2020-01-16,40
419,2022-10-11,2020-01-16,45
419,2022-02-06,2020-01-16,50
419,2022-07-04,2020-01-16,35
419,2022-05-21,2020-01-16,20
419,2022-07-27,2020-01-16,20
419,2022-04-23,2020-01-16,25
419,2022-06-24,2020-01-16,30
419,2022-10-05,2020-01-16,40
419,2022-05-18,2020-01-16,35
419,2022-05-22,2020-01-16,35
419,2023-03-25,2020-01-16,55
419,2023-02-12,2020-01-16,55
419,2023-05-24,2020-01-16,25
419,2023-03-16,2020-01-16,55
419,2023-06-19,2020-01-16,15
419,2023-08-26,2020-01-16,30
419,2023-06-12,2020-01-16,50
419,2023-07-06,2020-01-16,55
419,2023-05-16,2020-01-16,35
419,2023-01-12,2020-01-16,20
419,2023-11-25,2020-01-16,50
419,2023-09-26,2020-01-16,50
419,2023-02-24,2020-01-16,55
419,2023-06-10,2020-01-16,40
419,2023-07-05,2020-01-16,55
419,2023-03-25,2020-01-16,60
419,2023-07-25,2020-01-16,60
419,2023-06-19,2020-01-16,50
419,2023-03-12,2020-01-16,35
419,2023-03-08,2020-01-16,30
419,2023-08-04,2020-01-16,45
419,2024-06-10,2020-01-16,40
419,2024-07-12,2020-01-16,30
419,2024-06-17,2020-01-16,20
419,2024-03-22,2020-01-16,60
419,2024-05-14,2020-01-16,55
419,2024-06-22,2020-01-16,30
419,2024-09-19,2020-01-16,25
419,2024-07-13,2020-01-16,60
419,2024-05-24,2020-01-16,40
419,2024-11-25,2020-01-16,20
419,2024-02-03,2020-01-16,50
419,2024-03-25,2020-01-16,55
419,2024-05-08,2020-01-16,30
419,2024-04-05,2020-01-16,60
419,2024-07-22,2020-01-16,45
419,2024-01-12,2020-01-16,15
419,2024-03-01,2020-01-16,20
419,2024-04-21,2020-01-16,30
419,2024-08-26,2020-01-16,35
420,2020-07-02,2020-04-11,60
420,2020-08-26,2020-04-11,50
420,2020-06-02,2020-04-11,20
420,2020-07-01,2020-04-11,20
420,2020-04-11,2020-04-11,60
420,2020-10-05,2020-04-11,35
420,2020-10-26,2020-04-11,20
420,2020-05-06,2020-04-11,25
420,2020-06-03,2020-04-11,60
420,2020-07-20,2020-04-11,55
420,2021-04-09,2020-04-11,55
420,2021-04-06,2020-04-11,40
420,2021-11-17,2020-04-11,55
420,2021-05-09,2020-04-11,50
420,2021-10-27,2020-04-11,25
420,2021-09-23,2020-04-11,50
420,2021-09-06,2020-04-11,45
420,2021-04-06,2020-04-11,55
420,2021-06-04,2020-04-11,45
420,2022-06-20,2020-04-11,35
420,2022-09-10,2020-04-11,35
420,2022-09-11,2020-04-11,30
420,2022-10-07,2020-04-11,20
420,2022-07-19,2020-04-11,35
420,2022-10-19,2020-04-11,60
420,2022-06-21,2020-04-11,30
420,2022-07-11,2020-04-11,15
420,2022-08-06,2020-04-11,20
420,2023-04-24,2020-04-11,20
420,2023-01-24,2020-04-11,55
420,2023-08-02,2020-04-11,20
420,2023-04-06,2020-04-11,60
420,2023-02-22,2020-04-11,45
420,2023-08-14,2020-04-11,25
420,2023-09-05,2020-04-11,20
420,2023-01-24,2020-04-11,50
420,2023-04-26,2020-04-11,20
420,2024-03-19,2020-04-11,55
420,2024-02-08,2020-04-11,25
420,2024-07-20,2020-04-11,55
420,2024-06-15,2020-04-11,25
420,2024-02-08,2020-04-11,55
420,2024-09-03,2020-04-11,40
420,2024-05-16,2020-04-11,20
420,2024-04-03,2020-04-11,15
420,2024-09-01,2020-04-11,25
420,2024-10-08,2020-04-11,45
420,2024-04-24,2020-04-11,60
421,2020-07-27,2020-01-25,25
421,2020-10-11,2020-01-25,25
421,2020-05-12,2020-01-25,45
421,2020-05-20,2020-01-25,45
421,2020-06-16,2020-01-25,30
421,2020-01-25,2020-01-25,15
421,2020-06-27,2020-01-25,60
421,2020-04-20,2020-01-25,50
421,2020-10-18,2020-01-25,50
421,2020-02-10,2020-01-25,40
421,2020-06-19,2020-01-25,15
421,2021-05-12,2020-01-25,60
421,2021-07-21,2020-01-25,25
421,2021-05-27,2020-01-25,40
421,2021-06-03,2020-01-25,60
421,2021-07-27,2020-01-25,40
421,2021-09-20,2020-01-25,15
421,2021-04-18,2020-01-25,45
421,2021-05-08,2020-01-25,20
421,2021-03-02,2020-01-25,50
421,2021-02-27,2020-01-25,40
421,2021-07-06,2020-01-25,15
421,2021-03-07,2020-01-25,20
421,2022-06-25,2020-01-25,40
421,2022-09-03,2020-01-25,20
421,2022-04-24,2020-01-25,30
421,2022-09-25,2020-01-25,55
421,2022-04-09,2020-01-25,25
421,2022-05-14,2020-01-25,35
421,2022-02-07,2020-01-25,25
421,2022-02-11,2020-01-25,50
421,2022-11-10,2020-01-25,60
421,2022-03-03,2020-01-25,35
421,2022-05-19,2020-01-25,60
421,2023-04-09,2020-01-25,40
421,2023-06-06,2020-01-25,40
421,2023-08-12,2020-01-25,30
421,2023-05-01,2020-01-25,60
421,2023-03-14,2020-01-25,30
421,2023-05-24,2020-01-25,60
421,2023-08-10,2020-01-25,15
421,2023-05-18,2020-01-25,40
421,2023-04-13,2020-01-25,30
421,2023-05-09,2020-01-25,40
421,2024-07-14,2020-01-25,50
421,2024-09-20,2020-01-25,55
421,2024-05-23,2020-01-25,55
421,2024-06-13,2020-01-25,15
421,2024-01-02,2020-01-25,35
421,2024-04-09,2020-01-25,45
421,2024-05-03,2020-01-25,15
421,2024-07-04,2020-01-25,40
421,2024-06-12,2020-01-25,15
421,2024-07-15,2020-01-25,40
421,2024-08-20,2020-01-25,45
421,2024-01-08,2020-01-25,35
422,2020-05-09,2020-01-03,20
422,2020-01-03,2020-01-03,20
422,2020-07-06,2020-01-03,40
422,2020-05-06,2020-01-03,40
422,2020-10-17,2020-01-03,15
422,2020-01-13,2020-01-03,60
422,2020-01-13,2020-01-03,55
422,2020-11-07,2020-01-03,45
422,2020-11-09,2020-01-03,50
422,2021-04-20,2020-01-03,60
422,2021-01-23,2020-01-03,20
422,2021-01-11,2020-01-03,40
422,2021-01-20,2020-01-03,55
422,2021-09-04,2020-01-03,15
422,2021-04-16,2020-01-03,35
422,2021-06-14,2020-01-03,50
422,2022-07-23,2020-01-03,30
422,2022-08-22,2020-01-03,15
422,2022-06-13,2020-01-03,45
422,2022-08-01,2020-01-03,15
422,2022-05-15,2020-01-03,45
422,2022-11-25,2020-01-03,60
422,2022-02-20,2020-01-03,45
422,2022-06-07,2020-01-03,45
422,2022-02-16,2020-01-03,35
422,2023-03-14,2020-01-03,30
422,2023-09-20,2020-01-03,30
422,2023-10-25,2020-01-03,15
422,2023-08-11,2020-01-03,20
422,2023-03-18,2020-01-03,45
422,2023-04-27,2020-01-03,50
422,2023-03-24,2020-01-03,50
422,2023-03-27,2020-01-03,55
422,2023-01-12,2020-01-03,45
422,2023-10-17,2020-01-03,15
422,2024-07-08,2020-01-03,50
422,2024-10-20,2020-01-03,45
422,2024-04-26,2020-01-03,20
422,2024-06-24,2020-01-03,40
422,2024-07-07,2020-01-03,25
422,2024-07-21,2020-01-03,35
422,2024-05-07,2020-01-03,40
422,2024-07-07,2020-01-03,40
423,2020-02-18,2020-02-18,50
423,2020-12-06,2020-02-18,50
423,2020-07-16,2020-02-18,55
423,2020-05-03,2020-02-18,15
423,2020-04-21,2020-02-18,30
423,2021-05-12,2020-02-18,60
423,2021-05-21,2020-02-18,15
423,2021-04-04,2020-02-18,40
423,2021-08-12,2020-02-18,25
423,2021-05-04,2020-02-18,35
423,2022-02-14,2020-02-18,60
423,2022-01-15,2020-02-18,55
423,2022-02-11,2020-02-18,25
423,2022-02-10,2020-02-18,20
423,2022-02-10,2020-02-18,50
423,2023-08-10,2020-02-18,45
423,2023-03-16,2020-02-18,15
423,2023-07-11,2020-02-18,55
423,2023-07-06,2020-02-18,60
423,2023-11-07,2020-02-18,60
423,2024-06-16,2020-02-18,30
423,2024-06-21,2020-02-18,40
423,2024-06-03,2020-02-18,45
423,2024-05-05,2020-02-18,50
423,2024-03-21,2020-02-18,30
424,2020-10-19,2020-02-09,55
424,2020-06-20,2020-02-09,60
424,2020-03-02,2020-02-09,15
424,2020-02-09,2020-02-09,50
424,2021-02-25,2020-02-09,55
424,2021-10-05,2020-02-09,30
424,2021-09-06,2020-02-09,35
424,2021-10-23,2020-02-09,20
424,2022-06-26,2020-02-09,35
424,2022-08-23,2020-02-09,25
424,2022-12-25,2020-02-09,55
424,2022-08-11,2020-02-09,35
424,2023-02-03,2020-02-09,35
424,2023-06-22,2020-02-09,45
424,2023-05-10,2020-02-09,55
424,2023-02-19,2020-02-09,35
424,2024-06-24,2020-02-09,60
424,2024-03-14,2020-02-09,55
424,2024-05-01,2020-02-09,45
424,2024-10-16,2020-02-09,40
425,2020-07-05,2020-03-13,60
425,2020-07-17,2020-03-13,40
425,2020-09-23,2020-03-13,30
425,2020-08-04,2020-03-13,60
425,2020-04-26,2020-03-13,55
425,2020-05-12,2020-03-13,55
425,2020-09-18,2020-03-13,25
425,2020-07-08,2020-03-13,30
425,2020-03-20,2020-03-13,15
425,2020-05-17,2020-03-13,55
425,2020-09-08,2020-03-13,40
425,2020-03-13,2020-03-13,25
425,2020-08-27,2020-03-13,20
425,2021-03-12,2020-03-13,50
425,2021-11-18,2020-03-13,40
425,2021-07-10,2020-03-13,25
425,2021-02-07,2020-03-13,25
425,2021-07-12,2020-03-13,50
425,2021-05-12,2020-03-13,15
425,2021-05-26,2020-03-13,25
425,2021-06-13,2020-03-13,35
425,2021-05-01,2020-03-13,35
425,2021-07-07,2020-03-13,50
425,2021-08-16,2020-03-13,40
425,2021-05-16,2020-03-13,25
425,2021-10-21,2020-03-13,30
425,2021-11-16,2020-03-13,30
425,2021-01-16,2020-03-13,40
425,2022-08-18,2020-03-13,55
425,2022-04-05,2020-03-13,50
425,2022-05-11,2020-03-13,45
425,2022-08-13,2020-03-13,55
425,2022-05-03,2020-03-13,55
425,2022-03-19,2020-03-13,40
425,2022-06-20,2020-03-13,55
425,2022-08-11,2020-03-13,50
425,2022-05-11,2020-03-13,60
425,2022-02-21,2020-03-13,25
425,2022-09-27,2020-03-13,40
425,2022-04-02,2020-03-13,30
425,2022-06-22,2020-03-13,25
425,2022-08-15,2020-03-13,60
425,2023-02-15,2020-03-13,35
425,2023-01-05,2020-03-13,50
425,2023-10-05,2020-03-13,45
425,2023-11-04,2020-03-13,60
425,2023-02-14,2020-03-13,45
425,2023-06-20,2020-03-13,60
425,2023-03-07,2020-03-13,20
425,2023-11-22,2020-03-13,45
425,2023-04-24,2020-03-13,15
425,2023-06-15,2020-03-13,40
425,2023-03-11,2020-03-13,60
425,2024-10-07,2020-03-13,45
425,2024-08-01,2020-03-13,60
425,2024-08-09,2020-03-13,20
425,2024-05-27,2020-03-13,50
425,2024-08-04,2020-03-13,50
425,2024-06-14,2020-03-13,40
425,2024-03-09,2020-03-13,45
425,2024-05-03,2020-03-13,35
425,2024-03-15,2020-03-13,35
425,2024-02-27,2020-03-13,50
425,2024-01-05,2020-03-13,20
425,2024-04-01,2020-03-13,30
426,2020-07-17,2020-04-03,45
426,2020-10-26,2020-04-03,50
426,2020-08-06,2020-04-03,30
426,2020-04-03,2020-04-03,60
426,2020-06-16,2020-04-03,40
426,2020-12-13,2020-04-03,60
426,2020-07-12,2020-04-03,25
426,2020-11-25,2020-04-03,45
426,2020-09-11,2020-04-03,20
426,2020-07-23,2020-04-03,15
426,2020-05-02,2020-04-03,60
426,2020-04-19,2020-04-03,35
426,2021-05-27,2020-04-03,60
426,2021-10-12,2020-04-03,30
426,2021-05-05,2020-04-03,35
426,2021-04-04,2020-04-03,55
426,2021-05-07,2020-04-03,15
426,2021-04-16,2020-04-03,50
426,2021-06-03,2020-04-03,25
426,2021-03-21,2020-04-03,45
426,2021-09-02,2020-04-03,25
426,2021-04-17,2020-04-03,35
426,2021-07-09,2020-04-03,45
426,2022-02-09,2020-04-03,40
426,2022-08-07,2020-04-03,20
426,2022-04-14,2020-04-03,25
426,2022-09-05,2020-04-03,55
426,2022-11-20,2020-04-03,40
426,2022-10-15,2020-04-03,20
426,2022-02-20,2020-04-03,35
426,2022-05-01,2020-04-03,60
426,2022-05-20,2020-04-03,55
426,2022-02-07,2020-04-03,30
426,2022-02-05,2020-04-03,20
426,2022-05-25,2020-04-03,20
426,2022-12-04,2020-04-03,60
426,2023-11-20,2020-04-03,30
426,2023-05-22,2020-04-03,45
426,2023-02-19,2020-04-03,35
426,2023-09-12,2020-04-03,45
426,2023-05-09,2020-04-03,30
426,2023-07-08,2020-04-03,15
426,2023-10-15,2020-04-03,30
426,2023-07-01,2020-04-03,35
426,2023-07-02,2020-04-03,40
426,2023-07-26,2020-04-03,30
426,2023-07-25,2020-04-03,45
426,2024-04-25,2020-04-03,30
426,2024-08-22,2020-04-03,30
426,2024-08-25,2020-04-03,40
426,2024-06-04,2020-04-03,15
426,2024-08-03,2020-04-03,55
426,2024-06-02,2020-04-03,40
426,2024-10-24,2020-04-03,30
426,2024-05-04,2020-04-03,30
426,2024-10-18,2020-04-03,55
426,2024-06-11,2020-04-03,55
427,2020-05-19,2020-02-24,40
427,2020-09-04,2020-02-24,35
427,2020-02-24,2020-02-24,15
427,2020-07-22,2020-02-24,55
427,2020-07-24,2020-02-24,40
427,2020-05-11,2020-02-24,55
427,2020-05-02,2020-02-24,20
427,2021-09-27,2020-02-24,50
427,2021-05-20,2020-02-24,45
427,2021-07-23,2020-02-24,15
427,2021-10-02,2020-02-24,40
427,2021-10-08,2020-02-24,50
427,2021-02-10,2020-02-24,60
427,2021-09-10,2020-02-24,60
427,2022-04-07,2020-02-24,15
427,2022-05-14,2020-02-24,60
427,2022-02-04,2020-02-24,25
427,2022-04-17,2020-02-24,15
427,2022-06-26,2020-02-24,30
427,2022-11-11,2020-02-24,30
427,2022-05-27,2020-02-24,40
427,2023-05-01,2020-02-24,40
427,2023-07-26,2020-02-24,20
427,2023-02-22,2020-02-24,45
427,2023-08-08,2020-02-24,45
427,2023-09-07,2020-02-24,40
427,2023-09-14,2020-02-24,55
427,2023-04-08,2020-02-24,30
427,2024-09-27,2020-02-24,50
427,2024-10-25,2020-02-24,20
427,2024-04-24,2020-02-24,60
427,2024-09-25,2020-02-24,30
427,2024-04-09,2020-02-24,45
427,2024-05-27,2020-02-24,45
428,2020-01-08,2020-01-08,30
428,2020-04-17,2020-01-08,55
428,2020-07-11,2020-01-08,20
428,2020-09-11,2020-01-08,40
428,2020-05-06,2020-01-08,25
428,2020-07-25,2020-01-08,20
428,2020-04-22,2020-01-08,15
428,2020-08-02,2020-01-08,60
428,2020-08-01,2020-01-08,50
428,2020-03-20,2020-01-08,20
428,2021-05-17,2020-01-08,30
428,2021-07-15,2020-01-08,25
428,2021-05-20,2020-01-08,50
428,2021-09-25,2020-01-08,45
428,2021-06-17,2020-01-08,30
428,2021-10-24,2020-01-08,40
428,2021-06-24,2020-01-08,35
428,2021-07-25,2020-01-08,20
428,2021-12-09,2020-01-08,45
428,2021-03-13,2020-01-08,55
428,2022-08-20,2020-01-08,50
428,2022-03-02,2020-01-08,45
428,2022-03-23,2020-01-08,40
428,2022-05-02,2020-01-08,20
428,2022-10-23,2020-01-08,40
428,2022-08-24,2020-01-08,15
428,2022-07-11,2020-01-08,40
428,2022-01-08,2020-01-08,45
428,2022-04-03,2020-01-08,30
428,2022-09-09,2020-01-08,60
428,2023-08-14,2020-01-08,45
428,2023-07-03,2020-01-08,55
428,2023-02-02,2020-01-08,15
428,2023-06-22,2020-01-08,30
428,2023-07-01,2020-01-08,60
428,2023-06-11,2020-01-08,30
428,2023-08-21,2020-01-08,30
428,2023-09-06,2020-01-08,15
428,2024-04-15,2020-01-08,45
428,2024-04-23,2020-01-08,50
428,2024-05-13,2020-01-08,45
428,2024-05-24,2020-01-08,20
428,2024-09-13,2020-01-08,30
428,2024-01-21,2020-01-08,20
428,2024-07-21,2020-01-08,45
428,2024-07-05,2020-01-08,30
429,2020-08-27,2020-07-04,45
429,2020-08-04,2020-07-04,40
429,2020-10-07,2020-07-04,60
429,2020-07-16,2020-07-04,60
429,2020-07-04,2020-07-04,25
429,2021-02-06,2020-07-04,55
429,2021-05-12,2020-07-04,50
429,2021-06-27,2020-07-04,45
429,2021-07-14,2020-07-04,25
429,2021-11-15,2020-07-04,35
429,2022-07-16,2020-07-04,50
429,2022-11-09,2020-07-04,20
429,2022-02-22,2020-07-04,30
429,2022-06-03,2020-07-04,35
429,2022-02-12,2020-07-04,20
429,2023-06-14,2020-07-04,40
429,2023-03-16,2020-07-04,45
429,2023-08-11,2020-07-04,50
429,2023-07-19,2020-07-04,30
429,2024-10-12,2020-07-04,35
429,2024-04-10,2020-07-04,25
429,2024-07-20,2020-07-04,35
429,2024-08-17,2020-07-04,40
429,2024-08-03,2020-07-04,30
429,2024-06-07,2020-07-04,40
430,2020-08-22,2020-08-22,55
430,2024-08-11,2020-08-22,30
431,2020-03-08,2020-02-09,45
431,2020-08-14,2020-02-09,50
431,2020-09-13,2020-02-09,60
431,2020-05-21,2020-02-09,25
431,2020-04-17,2020-02-09,45
431,2020-04-07,2020-02-09,55
431,2020-05-06,2020-02-09,60
431,2020-02-09,2020-02-09,15
431,2020-07-20,2020-02-09,15
431,2020-09-20,2020-02-09,45
431,2021-05-23,2020-02-09,20
431,2021-04-27,2020-02-09,50
431,2021-04-26,2020-02-09,40
431,2021-04-22,2020-02-09,20
431,2021-10-17,2020-02-09,30
431,2021-08-07,2020-02-09,45
431,2021-08-06,2020-02-09,50
431,2021-06-20,2020-02-09,35
431,2021-06-08,2020-02-09,20
431,2021-04-07,2020-02-09,20
431,2022-02-22,2020-02-09,30
431,2022-04-14,2020-02-09,25
431,2022-04-21,2020-02-09,45
431,2022-02-13,2020-02-09,35
431,2022-05-22,2020-02-09,35
431,2022-02-16,2020-02-09,60
431,2022-08-04,2020-02-09,50
431,2022-05-27,2020-02-09,15
431,2022-05-06,2020-02-09,40
431,2022-02-09,2020-02-09,40
431,2023-02-26,2020-02-09,30
431,2023-08-08,2020-02-09,45
431,2023-03-20,2020-02-09,55
431,2023-06-23,2020-02-09,55
431,2023-07-04,2020-02-09,50
431,2023-07-23,2020-02-09,15
431,2023-11-17,2020-02-09,55
431,2023-09-01,2020-02-09,30
431,2023-09-02,2020-02-09,25
431,2024-06-27,2020-02-09,20
431,2024-03-20,2020-02-09,30
431,2024-10-17,2020-02-09,45
431,2024-06-06,2020-02-09,60
431,2024-11-08,2020-02-09,15
431,2024-04-14,2020-02-09,20
431,2024-12-10,2020-02-09,15
431,2024-04-20,2020-02-09,40
431,2024-05-10,2020-02-09,60
431,2024-07-15,2020-02-09,45
431,2024-08-08,2020-02-09,50
431,2024-08-11,2020-02-09,20
432,2020-07-25,2020-02-15,15
432,2020-02-15,2020-02-15,20
432,2020-03-03,2020-02-15,50
432,2020-07-05,2020-02-15,35
432,2020-06-17,2020-02-15,40
432,2020-06-27,2020-02-15,30
432,2020-10-24,2020-02-15,25
432,2020-09-01,2020-02-15,55
432,2021-04-24,2020-02-15,35
432,2021-06-18,2020-02-15,45
432,2021-05-21,2020-02-15,45
432,2021-09-08,2020-02-15,45
432,2021-10-21,2020-02-15,50
432,2021-08-14,2020-02-15,25
432,2021-03-08,2020-02-15,15
432,2021-04-22,2020-02-15,30
432,2021-10-23,2020-02-15,15
432,2021-06-08,2020-02-15,30
432,2022-09-15,2020-02-15,20
432,2022-01-10,2020-02-15,50
432,2022-09-17,2020-02-15,40
432,2022-07-10,2020-02-15,35
432,2022-04-05,2020-02-15,20
432,2022-06-19,2020-02-15,60
432,2022-01-07,2020-02-15,25
432,2022-05-24,2020-02-15,55
432,2022-03-19,2020-02-15,35
432,2023-12-08,2020-02-15,20
432,2023-04-23,2020-02-15,15
432,2023-03-16,2020-02-15,35
432,2023-06-03,2020-02-15,25
432,2023-06-08,2020-02-15,35
432,2023-05-08,2020-02-15,50
432,2023-08-13,2020-02-15,30
432,2023-03-01,2020-02-15,40
432,2023-06-10,2020-02-15,50
432,2024-04-15,2020-02-15,25
432,2024-11-09,2020-02-15,60
432,2024-09-15,2020-02-15,50
432,2024-06-27,2020-02-15,15
432,2024-09-16,2020-02-15,60
432,2024-05-09,2020-02-15,30
432,2024-02-27,2020-02-15,40
432,2024-08-07,2020-02-15,30
432,2024-05-07,2020-02-15,45
432,2024-11-17,2020-02-15,30
433,2020-05-24,2020-05-24,40
433,2020-06-27,2020-05-24,60
433,2021-07-21,2020-05-24,30
433,2021-09-05,2020-05-24,40
433,2022-07-12,2020-05-24,50
433,2022-05-07,2020-05-24,20
433,2023-01-19,2020-05-24,35
433,2023-05-13,2020-05-24,45
433,2024-07-13,2020-05-24,35
434,2020-05-06,2020-02-06,45
434,2020-02-07,2020-02-06,25
434,2020-02-06,2020-02-06,30
434,2020-08-08,2020-02-06,35
434,2020-07-02,2020-02-06,25
434,2020-08-09,2020-02-06,40
434,2020-08-25,2020-02-06,60
434,2020-03-27,2020-02-06,45
434,2020-03-09,2020-02-06,40
434,2020-04-07,2020-02-06,40
434,2020-05-09,2020-02-06,35
434,2021-04-18,2020-02-06,40
434,2021-06-25,2020-02-06,40
434,2021-05-14,2020-02-06,60
434,2021-09-16,2020-02-06,50
434,2021-02-06,2020-02-06,15
434,2021-04-02,2020-02-06,20
434,2021-07-23,2020-02-06,40
434,2021-03-11,2020-02-06,40
434,2021-08-11,2020-02-06,45
434,2021-03-26,2020-02-06,15
434,2021-01-10,2020-02-06,40
434,2022-02-25,2020-02-06,50
434,2022-06-11,2020-02-06,25
434,2022-05-26,2020-02-06,30
434,2022-05-03,2020-02-06,15
434,2022-07-17,2020-02-06,25
434,2022-03-19,2020-02-06,45
434,2022-08-13,2020-02-06,55
434,2022-07-16,2020-02-06,20
434,2022-10-18,2020-02-06,40
434,2022-05-23,2020-02-06,45
434,2023-07-22,2020-02-06,20
434,2023-09-03,2020-02-06,50
434,2023-07-16,2020-02-06,20
434,2023-02-16,2020-02-06,60
434,2023-08-23,2020-02-06,35
434,2023-02-19,2020-02-06,60
434,2023-09-15,2020-02-06,60
434,2023-01-09,2020-02-06,40
434,2023-03-20,2020-02-06,15
434,2024-09-05,2020-02-06,45
434,2024-06-23,2020-02-06,40
434,2024-05-04,2020-02-06,30
434,2024-07-01,2020-02-06,20
434,2024-04-08,2020-02-06,40
434,2024-05-21,2020-02-06,55
434,2024-05-10,2020-02-06,50
434,2024-09-15,2020-02-06,60
434,2024-10-02,2020-02-06,40
434,2024-08-19,2020-02-06,35
435,2020-06-24,2020-06-24,60
435,2020-08-24,2020-06-24,45
435,2020-11-07,2020-06-24,25
435,2020-07-04,2020-06-24,55
435,2020-09-19,2020-06-24,40
435,2021-03-27,2020-06-24,20
435,2021-02-24,2020-06-24,35
435,2021-02-10,2020-06-24,55
435,2021-08-22,2020-06-24,40
435,2022-06-22,2020-06-24,55
435,2022-03-17,2020-06-24,15
435,2022-01-17,2020-06-24,20
435,2022-03-11,2020-06-24,55
435,2023-03-24,2020-06-24,55
435,2023-03-05,2020-06-24,15
435,2023-05-04,2020-06-24,35
435,2023-02-24,2020-06-24,40
435,2023-03-24,2020-06-24,35
435,2024-09-21,2020-06-24,60
435,2024-08-06,2020-06-24,25
435,2024-04-05,2020-06-24,40
435,2024-09-05,2020-06-24,55
435,2024-03-21,2020-06-24,60
436,2020-09-05,2020-02-26,30
436,2020-02-26,2020-02-26,20
436,2020-08-09,2020-02-26,25
436,2020-03-09,2020-02-26,45
436,2020-05-02,2020-02-26,15
436,2020-03-07,2020-02-26,45
436,2020-06-26,2020-02-26,60
436,2021-02-06,2020-02-26,60
436,2021-06-25,2020-02-26,45
436,2021-02-14,2020-02-26,60
436,2021-04-20,2020-02-26,60
436,2021-04-17,2020-02-26,40
436,2021-09-18,2020-02-26,20
436,2021-03-21,2020-02-26,15
436,2021-09-10,2020-02-26,25
436,2021-09-23,2020-02-26,55
436,2022-11-08,2020-02-26,60
436,2022-03-13,2020-02-26,35
436,2022-07-19,2020-02-26,35
436,2022-11-05,2020-02-26,60
436,2022-10-15,2020-02-26,60
436,2022-10-04,2020-02-26,30
436,2022-09-04,2020-02-26,30
436,2022-04-18,2020-02-26,45
436,2022-10-24,2020-02-26,60
436,2023-07-21,2020-02-26,20
436,2023-07-07,2020-02-26,45
436,2023-06-07,2020-02-26,30
436,2023-02-07,2020-02-26,40
436,2023-09-17,2020-02-26,15
436,2023-03-25,2020-02-26,45
436,2023-02-15,2020-02-26,25
436,2024-05-27,2020-02-26,55
436,2024-06-14,2020-02-26,35
436,2024-08-24,2020-02-26,40
436,2024-05-14,2020-02-26,60
436,2024-09-15,2020-02-26,40
436,2024-11-16,2020-02-26,45
436,2024-10-10,2020-02-26,25
436,2024-06-01,2020-02-26,15
436,2024-07-24,2020-02-26,15
437,2020-02-07,2020-02-07,45
437,2020-06-03,2020-02-07,60
437,2021-04-01,2020-02-07,20
437,2021-05-06,2020-02-07,45
437,2021-07-09,2020-02-07,50
437,2022-02-04,2020-02-07,15
437,2022-04-21,2020-02-07,35
437,2023-07-04,2020-02-07,60
437,2023-08-23,2020-02-07,20
437,2023-02-05,2020-02-07,25
437,2024-04-11,2020-02-07,35
437,2024-06-17,2020-02-07,60
